seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	description	gene_id_version	symbol	entrezid	logFC	logCPM	F	PValue	FDR	mlog10PValue
5	35500000	35500000	23500	-	ENSMUSG00000036596	Cpz	protein_coding	chromosome	carboxypeptidase Z [Source:MGI Symbol;Acc:MGI:88487]	ENSMUSG00000036596.6	Cpz	242939	0.101	-1.91	0.0233	0.879	0.925	0.0559
10	67500000	67500000	6710	+	ENSMUSG00000037868	Egr2	protein_coding	chromosome	early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]	ENSMUSG00000037868.15	Egr2	13654	-0.153	1.43	0.0233	0.879	0.926	0.0558
6	67500000	67500000	1740	-	ENSMUSG00000051397	Tacstd2	protein_coding	chromosome	tumor-associated calcium signal transducer 2 [Source:MGI Symbol;Acc:MGI:1861606]	ENSMUSG00000051397.5	Tacstd2	56753	0.0893	-2.01	0.0236	0.879	0.925	0.0562
X	71900000	71900000	19900	+	ENSMUSG00000073130	Gm1141	protein_coding	chromosome	predicted gene 1141 [Source:MGI Symbol;Acc:MGI:2685987]	ENSMUSG00000073130.9	Gm1141	NA	0.0431	-0.366	0.0233	0.879	0.926	0.0558
17	21900000	21900000	30400	-	ENSMUSG00000078546	Zfp995	protein_coding	chromosome	zinc finger protein 995 [Source:MGI Symbol;Acc:MGI:1917331]	ENSMUSG00000078546.8	Zfp995	70081	0.0294	2.07	0.0234	0.879	0.925	0.0559
15	84900000	84900000	1000	+	ENSMUSG00000097954	Gm4217	processed_pseudogene	chromosome	predicted gene 4217 [Source:MGI Symbol;Acc:MGI:3782393]	ENSMUSG00000097954.1	Gm4217	NA	0.0717	-1.19	0.0236	0.879	0.925	0.0562
3	1.34e+08	1.34e+08	13300	+	ENSMUSG00000106139	Gm30648	lincRNA	chromosome	predicted gene, 30648 [Source:MGI Symbol;Acc:MGI:5589807]	ENSMUSG00000106139.1	Gm30648	NA	0.0856	-1.75	0.0235	0.879	0.925	0.0561
7	68200000	68300000	27600	-	ENSMUSG00000030553	Pgpep1l	protein_coding	chromosome	pyroglutamyl-peptidase I-like [Source:MGI Symbol;Acc:MGI:1925694]	ENSMUSG00000030553.3	Pgpep1l	78444	-0.0545	-1.73	0.0229	0.88	0.926	0.0553
12	85700000	85800000	67000	+	ENSMUSG00000034258	Mfsd7c	protein_coding	chromosome	major facilitator superfamily domain containing 7C [Source:MGI Symbol;Acc:MGI:2384974]	ENSMUSG00000034258.4	Mfsd7c	217721	-0.0837	-1.08	0.0231	0.88	0.926	0.0556
5	1.36e+08	1.36e+08	8960	-	ENSMUSG00000039886	Tmem120a	protein_coding	chromosome	transmembrane protein 120A [Source:MGI Symbol;Acc:MGI:2686991]	ENSMUSG00000039886.8	Tmem120a	215210	-0.0425	2.66	0.0229	0.88	0.926	0.0553
X	1.34e+08	1.34e+08	7360	-	ENSMUSG00000067377	Tspan6	protein_coding	chromosome	tetraspanin 6 [Source:MGI Symbol;Acc:MGI:1926264]	ENSMUSG00000067377.12	Tspan6	56496	-0.015	6.69	0.0232	0.88	0.926	0.0557
1	1.35e+08	1.35e+08	483	+	ENSMUSG00000096712	Gm15454	processed_pseudogene	chromosome	predicted gene 15454 [Source:MGI Symbol;Acc:MGI:3644262]	ENSMUSG00000096712.1	Gm15454	NA	0.122	-1.91	0.0229	0.88	0.926	0.0553
15	8630000	8710000	76600	-	ENSMUSG00000005360	Slc1a3	protein_coding	chromosome	solute carrier family 1 (glial high affinity glutamate transporter), member 3 [Source:MGI Symbol;Acc:MGI:99917]	ENSMUSG00000005360.14	Slc1a3	20512	0.042	10.6	0.0228	0.881	0.926	0.0552
X	75800000	75900000	89500	-	ENSMUSG00000016382	Pls3	protein_coding	chromosome	plastin 3 (T-isoform) [Source:MGI Symbol;Acc:MGI:104807]	ENSMUSG00000016382.15	Pls3	102866	0.0355	6.83	0.0225	0.881	0.927	0.0548
6	1.23e+08	1.23e+08	23400	+	ENSMUSG00000030116	Mfap5	protein_coding	chromosome	microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387]	ENSMUSG00000030116.14	Mfap5	50530	-0.0663	-0.524	0.0227	0.881	0.927	0.055
7	4120000	4140000	17300	+	ENSMUSG00000030428	Ttyh1	protein_coding	chromosome	tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]	ENSMUSG00000030428.16	Ttyh1	57776	-0.028	9.26	0.0226	0.881	0.927	0.0549
7	1.18e+08	1.18e+08	112000	-	ENSMUSG00000030655	Smg1	protein_coding	chromosome	SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) [Source:MGI Symbol;Acc:MGI:1919742]	ENSMUSG00000030655.15	Smg1	233789	0.0234	6.79	0.0227	0.881	0.927	0.055
10	67500000	67500000	4440	-	ENSMUSG00000057134	Ado	protein_coding	chromosome	2-aminoethanethiol (cysteamine) dioxygenase [Source:MGI Symbol;Acc:MGI:2685083]	ENSMUSG00000057134.5	Ado	211488	0.0202	4.49	0.0225	0.881	0.927	0.0548
15	75600000	75700000	11500	+	ENSMUSG00000099034	2810039B14Rik	transcribed_unitary_pseudogene	chromosome	RIKEN cDNA 2810039B14 gene [Source:MGI Symbol;Acc:MGI:1919915]	ENSMUSG00000099034.7	2810039B14Rik	NA	-0.0393	1.05	0.0225	0.881	0.927	0.0548
12	77500000	77500000	1120	-	ENSMUSG00000111939	AC159297.2	processed_pseudogene	chromosome	NULL	ENSMUSG00000111939.1	AC159297.2	NA	0.059	-1.54	0.0225	0.881	0.927	0.0548
9	18300000	18300000	25300	+	ENSMUSG00000001774	Chordc1	protein_coding	chromosome	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1 [Source:MGI Symbol;Acc:MGI:1914167]	ENSMUSG00000001774.8	Chordc1	66917	0.0153	4.74	0.0222	0.882	0.927	0.0545
1	15800000	15800000	38400	+	ENSMUSG00000025925	Terf1	protein_coding	chromosome	telomeric repeat binding factor 1 [Source:MGI Symbol;Acc:MGI:109634]	ENSMUSG00000025925.14	Terf1	21749	0.0239	2	0.0221	0.882	0.927	0.0543
X	1.64e+08	1.64e+08	35800	-	ENSMUSG00000031364	Grpr	protein_coding	chromosome	gastrin releasing peptide receptor [Source:MGI Symbol;Acc:MGI:95836]	ENSMUSG00000031364.2	Grpr	14829	-0.104	-2.33	0.0224	0.882	0.927	0.0547
1	1.8e+08	1.8e+08	81100	+	ENSMUSG00000038949	Cnst	protein_coding	chromosome	consortin, connexin sorting protein [Source:MGI Symbol;Acc:MGI:2445141]	ENSMUSG00000038949.8	Cnst	226744	-0.0239	3.78	0.0224	0.882	0.927	0.0546
9	1.06e+08	1.06e+08	7090	+	ENSMUSG00000053716	Dusp7	protein_coding	chromosome	dual specificity phosphatase 7 [Source:MGI Symbol;Acc:MGI:2387100]	ENSMUSG00000053716.9	Dusp7	235584	-0.0716	3.26	0.0224	0.882	0.927	0.0546
13	67400000	67400000	13700	-	ENSMUSG00000078995	Zfp456	protein_coding	chromosome	zinc finger protein 456 [Source:MGI Symbol;Acc:MGI:3040694]	ENSMUSG00000078995.10	Zfp456	408065	0.126	-1.21	0.0225	0.882	0.927	0.0547
2	22600000	22600000	672	-	ENSMUSG00000083863	Gm13341	unprocessed_pseudogene	chromosome	predicted gene 13341 [Source:MGI Symbol;Acc:MGI:3650228]	ENSMUSG00000083863.1	Gm13341	NA	-0.0522	-0.767	0.0222	0.882	0.927	0.0544
17	71500000	71500000	1590	-	ENSMUSG00000091831	Gm4707	protein_coding	chromosome	predicted gene 4707 [Source:MGI Symbol;Acc:MGI:3782887]	ENSMUSG00000091831.5	Gm4707	NA	-0.144	-2.28	0.0223	0.882	0.927	0.0545
9	1.23e+08	1.23e+08	2580	-	ENSMUSG00000110945	AC133650.1	antisense_RNA	chromosome	NULL	ENSMUSG00000110945.1	AC133650.1	NA	0.0302	0.705	0.0223	0.882	0.927	0.0546
11	1.2e+08	1.2e+08	297000	+	ENSMUSG00000025583	Rptor	protein_coding	chromosome	regulatory associated protein of MTOR, complex 1 [Source:MGI Symbol;Acc:MGI:1921620]	ENSMUSG00000025583.15	Rptor	74370	-0.0262	5.94	0.0219	0.883	0.928	0.054
3	4.1e+07	4.1e+07	89900	+	ENSMUSG00000025762	Larp1b	protein_coding	chromosome	La ribonucleoprotein domain family, member 1B [Source:MGI Symbol;Acc:MGI:1914604]	ENSMUSG00000025762.14	Larp1b	214048	0.0539	2.84	0.022	0.883	0.928	0.0541
6	1.45e+08	1.45e+08	36200	-	ENSMUSG00000043541	Casc1	protein_coding	chromosome	cancer susceptibility candidate 1 [Source:MGI Symbol;Acc:MGI:2444480]	ENSMUSG00000043541.16	Casc1	320662	0.0442	0.464	0.022	0.883	0.928	0.0541
12	1.13e+08	1.13e+08	30500	-	ENSMUSG00000072812	Ahnak2	protein_coding	chromosome	AHNAK nucleoprotein 2 [Source:MGI Symbol;Acc:MGI:2144831]	ENSMUSG00000072812.4	Ahnak2	NA	0.0388	1.93	0.0218	0.883	0.928	0.0538
5	1.3e+07	1.3e+07	1000	-	ENSMUSG00000096810	Gm10481	processed_pseudogene	chromosome	predicted gene 10481 [Source:MGI Symbol;Acc:MGI:3708707]	ENSMUSG00000096810.1	Gm10481	NA	-0.0701	-1.49	0.0219	0.883	0.928	0.054
10	1.15e+08	1.16e+08	137000	-	ENSMUSG00000020140	Lgr5	protein_coding	chromosome	leucine rich repeat containing G protein coupled receptor 5 [Source:MGI Symbol;Acc:MGI:1341817]	ENSMUSG00000020140.15	Lgr5	14160	0.026	2.08	0.0216	0.884	0.929	0.0536
11	5e+07	50100000	79400	+	ENSMUSG00000020376	Rnf130	protein_coding	chromosome	ring finger protein 130 [Source:MGI Symbol;Acc:MGI:1891717]	ENSMUSG00000020376.16	Rnf130	59044	0.0214	4.99	0.0217	0.884	0.928	0.0538
5	1.45e+08	1.45e+08	11500	-	ENSMUSG00000029623	Pdap1	protein_coding	chromosome	PDGFA associated protein 1 [Source:MGI Symbol;Acc:MGI:2448536]	ENSMUSG00000029623.14	Pdap1	231887	-0.014	7.52	0.0215	0.884	0.929	0.0535
9	1.11e+08	1.11e+08	86000	+	ENSMUSG00000044791	Setd2	protein_coding	chromosome	SET domain containing 2 [Source:MGI Symbol;Acc:MGI:1918177]	ENSMUSG00000044791.16	Setd2	235626	-0.0258	5.3	0.0215	0.884	0.929	0.0535
7	79500000	79500000	34400	+	ENSMUSG00000097023	Mir9-3hg	lincRNA	chromosome	Mir9-3 host gene [Source:MGI Symbol;Acc:MGI:2142071]	ENSMUSG00000097023.8	Mir9-3hg	NA	-0.0223	4.2	0.0214	0.884	0.929	0.0534
12	1.15e+08	1.15e+08	25200	+	ENSMUSG00000103168	Gm30948	lincRNA	chromosome	predicted gene, 30948 [Source:MGI Symbol;Acc:MGI:5590107]	ENSMUSG00000103168.1	Gm30948	NA	0.0413	0.132	0.0214	0.884	0.929	0.0534
18	36800000	36800000	5740	+	ENSMUSG00000001383	Zmat2	protein_coding	chromosome	zinc finger, matrin type 2 [Source:MGI Symbol;Acc:MGI:1913742]	ENSMUSG00000001383.8	Zmat2	66492	0.0182	6.99	0.0212	0.885	0.929	0.053
2	32300000	32300000	20500	+	ENSMUSG00000002546	Golga2	protein_coding	chromosome	golgi autoantigen, golgin subfamily a, 2 [Source:MGI Symbol;Acc:MGI:2139395]	ENSMUSG00000002546.16	Golga2	99412	-0.0202	5.7	0.021	0.885	0.93	0.0528
15	44400000	44400000	9580	+	ENSMUSG00000022338	Eny2	protein_coding	chromosome	enhancer of yellow 2 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1919286]	ENSMUSG00000022338.6	Eny2	223527	0.0104	5.94	0.0211	0.885	0.929	0.053
1	1.76e+08	1.76e+08	32900	+	ENSMUSG00000039748	Exo1	protein_coding	chromosome	exonuclease 1 [Source:MGI Symbol;Acc:MGI:1349427]	ENSMUSG00000039748.11	Exo1	26909	0.0774	0.319	0.0211	0.885	0.929	0.053
7	1.31e+08	1.31e+08	40600	-	ENSMUSG00000040331	Nsmce4a	protein_coding	chromosome	NSE4 homolog A, SMC5-SMC6 complex component [Source:MGI Symbol;Acc:MGI:1915122]	ENSMUSG00000040331.16	Nsmce4a	67872	0.0201	3.98	0.0212	0.885	0.929	0.0531
7	1.27e+08	1.27e+08	3100	-	ENSMUSG00000045251	Zfp688	protein_coding	chromosome	zinc finger protein 688 [Source:MGI Symbol;Acc:MGI:1916484]	ENSMUSG00000045251.13	Zfp688	69234	-0.0373	2.42	0.0211	0.885	0.929	0.0529
X	1.42e+08	1.42e+08	14300	-	ENSMUSG00000054667	Irs4	protein_coding	chromosome	insulin receptor substrate 4 [Source:MGI Symbol;Acc:MGI:1338009]	ENSMUSG00000054667.7	Irs4	16370	0.0918	1.68	0.0211	0.885	0.929	0.0529
4	94900000	9.5e+07	37100	-	ENSMUSG00000062627	Mysm1	protein_coding	chromosome	myb-like, SWIRM and MPN domains 1 [Source:MGI Symbol;Acc:MGI:2444584]	ENSMUSG00000062627.9	Mysm1	320713	0.0252	4.35	0.0212	0.885	0.929	0.0531
5	1.1e+08	1.1e+08	708	+	ENSMUSG00000104720	Gm43138	sense_intronic	chromosome	predicted gene 43138 [Source:MGI Symbol;Acc:MGI:5663275]	ENSMUSG00000104720.1	Gm43138	NA	-0.0768	-1.94	0.0212	0.885	0.929	0.0531
3	1.58e+08	1.58e+08	6580	-	ENSMUSG00000105834	4930592C13Rik	antisense_RNA	chromosome	RIKEN cDNA 4930592C13 gene [Source:MGI Symbol;Acc:MGI:2686503]	ENSMUSG00000105834.1	4930592C13Rik	NA	-0.0529	-1.58	0.0211	0.885	0.929	0.0529
1	36500000	36500000	16400	+	ENSMUSG00000001138	Cnnm3	protein_coding	chromosome	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]	ENSMUSG00000001138.13	Cnnm3	94218	-0.0204	4.47	0.0208	0.886	0.93	0.0525
X	1.58e+08	1.58e+08	222000	-	ENSMUSG00000025658	Cnksr2	protein_coding	chromosome	connector enhancer of kinase suppressor of Ras 2 [Source:MGI Symbol;Acc:MGI:2661175]	ENSMUSG00000025658.16	Cnksr2	245684	0.0362	5.82	0.0207	0.886	0.93	0.0525
2	1.28e+08	1.28e+08	30700	-	ENSMUSG00000027379	Bub1	protein_coding	chromosome	BUB1, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1100510]	ENSMUSG00000027379.13	Bub1	12235	-0.0421	1.66	0.0207	0.886	0.93	0.0525
3	32400000	32500000	70800	+	ENSMUSG00000027665	Pik3ca	protein_coding	chromosome	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:1206581]	ENSMUSG00000027665.13	Pik3ca	18706	-0.0255	4.88	0.0209	0.886	0.93	0.0527
13	67200000	67200000	14800	+	ENSMUSG00000051037	Zfp455	protein_coding	chromosome	zinc finger protein 455 [Source:MGI Symbol;Acc:MGI:3040708]	ENSMUSG00000051037.15	Zfp455	218311	0.0458	-0.0194	0.0206	0.886	0.93	0.0524
5	1.11e+08	1.11e+08	39700	+	ENSMUSG00000070576	Mn1	protein_coding	chromosome	meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813]	ENSMUSG00000070576.4	Mn1	433938	-0.0249	4.14	0.0208	0.886	0.93	0.0526
2	1.12e+08	1.12e+08	8080	+	ENSMUSG00000108908	Olfr1293-ps	protein_coding	chromosome	olfactory receptor 1293, pseudogene [Source:MGI Symbol;Acc:MGI:3031127]	ENSMUSG00000108908.4	Olfr1293-ps	NA	-0.0658	-2.35	0.0207	0.886	0.93	0.0524
6	1.47e+08	1.48e+08	157000	+	ENSMUSG00000030301	Ccdc91	protein_coding	chromosome	coiled-coil domain containing 91 [Source:MGI Symbol;Acc:MGI:1914265]	ENSMUSG00000030301.17	Ccdc91	67015	-0.0213	5.32	0.0205	0.887	0.931	0.0522
15	99100000	99200000	86600	+	ENSMUSG00000051934	Spats2	protein_coding	chromosome	spermatogenesis associated, serine-rich 2 [Source:MGI Symbol;Acc:MGI:1919822]	ENSMUSG00000051934.4	Spats2	72572	-0.0133	4.64	0.0205	0.887	0.931	0.0521
8	92700000	92700000	1230	-	ENSMUSG00000078967	Gm3272	processed_pseudogene	chromosome	predicted pseudogene 3272 [Source:MGI Symbol;Acc:MGI:3781450]	ENSMUSG00000078967.5	Gm3272	NA	0.0289	1.95	0.0203	0.887	0.931	0.052
1	1.36e+08	1.36e+08	3600	-	ENSMUSG00000097403	9230116N13Rik	processed_transcript	chromosome	RIKEN cDNA 9230116N13 gene [Source:MGI Symbol;Acc:MGI:2443255]	ENSMUSG00000097403.2	9230116N13Rik	NA	-0.0559	-1.23	0.0204	0.887	0.931	0.0521
4	1.56e+08	1.56e+08	4720	-	ENSMUSG00000029073	Cptp	protein_coding	chromosome	ceramide-1-phosphate transfer protein [Source:MGI Symbol;Acc:MGI:1933107]	ENSMUSG00000029073.9	Cptp	79554	0.0222	3.23	0.02	0.888	0.932	0.0515
5	74500000	74600000	63400	+	ENSMUSG00000029227	Fip1l1	protein_coding	chromosome	FIP1 like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914149]	ENSMUSG00000029227.15	Fip1l1	66899	0.0153	5.63	0.02	0.888	0.932	0.0515
19	5570000	5570000	3190	+	ENSMUSG00000049562	Ap5b1	protein_coding	chromosome	adaptor-related protein complex 5, beta 1 subunit [Source:MGI Symbol;Acc:MGI:2685808]	ENSMUSG00000049562.5	Ap5b1	381201	-0.0337	0.873	0.0199	0.888	0.932	0.0514
2	17800000	17800000	1150	-	ENSMUSG00000081851	Gm13323	processed_pseudogene	chromosome	predicted gene 13323 [Source:MGI Symbol;Acc:MGI:3650423]	ENSMUSG00000081851.1	Gm13323	NA	0.0437	-1.36	0.0201	0.888	0.931	0.0517
7	47100000	47100000	4180	+	ENSMUSG00000010307	Tmem86a	protein_coding	chromosome	transmembrane protein 86A [Source:MGI Symbol;Acc:MGI:1915143]	ENSMUSG00000010307.7	Tmem86a	67893	-0.0489	2.39	0.0198	0.889	0.932	0.0512
19	5880000	5890000	7960	+	ENSMUSG00000024818	Slc25a45	protein_coding	chromosome	solute carrier family 25, member 45 [Source:MGI Symbol;Acc:MGI:2147731]	ENSMUSG00000024818.14	Slc25a45	107375	-0.0454	1.33	0.0197	0.889	0.932	0.051
6	57500000	57500000	29000	-	ENSMUSG00000037826	Ppm1k	protein_coding	chromosome	protein phosphatase 1K (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2442111]	ENSMUSG00000037826.5	Ppm1k	243382	-0.0484	4.24	0.0198	0.889	0.932	0.0512
13	93100000	93200000	46100	-	ENSMUSG00000042167	Papd4	protein_coding	chromosome	PAP associated domain containing 4 [Source:MGI Symbol;Acc:MGI:2140950]	ENSMUSG00000042167.6	Papd4	100715	-0.0202	4.29	0.0196	0.889	0.932	0.0509
6	85900000	85900000	5830	-	ENSMUSG00000068299	Nat8f4	protein_coding	chromosome	N-acetyltransferase 8 (GCN5-related) family member 4 [Source:MGI Symbol;Acc:MGI:1922791]	ENSMUSG00000068299.11	Nat8f4	75541	-0.0342	2.12	0.0198	0.889	0.932	0.0513
X	94800000	94800000	2620	-	ENSMUSG00000073060	Zxda	unprocessed_pseudogene	chromosome	zinc finger, X-linked, duplicated A [Source:MGI Symbol;Acc:MGI:1921689]	ENSMUSG00000073060.4	Zxda	NA	-0.192	-0.87	0.0198	0.889	0.932	0.0513
5	1.13e+08	1.13e+08	727	+	ENSMUSG00000098027	Gm27004	lincRNA	chromosome	predicted gene, 27004 [Source:MGI Symbol;Acc:MGI:5504119]	ENSMUSG00000098027.1	Gm27004	NA	-0.0858	1.08	0.0198	0.889	0.932	0.0512
3	1.33e+08	1.33e+08	2180	+	ENSMUSG00000106499	Gm9403	processed_pseudogene	chromosome	predicted gene 9403 [Source:MGI Symbol;Acc:MGI:3648825]	ENSMUSG00000106499.1	Gm9403	NA	0.0541	-1.19	0.0196	0.889	0.932	0.051
X	73800000	73800000	7940	-	ENSMUSG00000002010	Idh3g	protein_coding	chromosome	isocitrate dehydrogenase 3 (NAD+), gamma [Source:MGI Symbol;Acc:MGI:1099463]	ENSMUSG00000002010.17	Idh3g	15929	-0.0152	7.04	0.0195	0.89	0.933	0.0508
13	93300000	93400000	105000	+	ENSMUSG00000007617	Homer1	protein_coding	chromosome	homer scaffolding protein 1 [Source:MGI Symbol;Acc:MGI:1347345]	ENSMUSG00000007617.18	Homer1	26556	-0.0244	5.3	0.0193	0.89	0.933	0.0506
4	1.17e+08	1.17e+08	112000	+	ENSMUSG00000033948	Zswim5	protein_coding	chromosome	zinc finger SWIM-type containing 5 [Source:MGI Symbol;Acc:MGI:1921714]	ENSMUSG00000033948.3	Zswim5	74464	-0.0223	2.45	0.0195	0.89	0.933	0.0508
5	88900000	89200000	353000	+	ENSMUSG00000060961	Slc4a4	protein_coding	chromosome	solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]	ENSMUSG00000060961.14	Slc4a4	54403	0.0344	6.93	0.0193	0.89	0.933	0.0505
9	90100000	90100000	23100	-	ENSMUSG00000062270	Morf4l1	protein_coding	chromosome	mortality factor 4 like 1 [Source:MGI Symbol;Acc:MGI:1096551]	ENSMUSG00000062270.13	Morf4l1	c(21761, 627352)	-0.0155	9.25	0.0192	0.89	0.933	0.0504
7	1.41e+08	1.41e+08	6290	-	ENSMUSG00000073787	Gm10575	processed_transcript	chromosome	predicted gene 10575 [Source:MGI Symbol;Acc:MGI:3708765]	ENSMUSG00000073787.4	Gm10575	NA	0.0775	1.59	0.0192	0.89	0.933	0.0505
2	29100000	29100000	27400	+	ENSMUSG00000026803	Ttf1	protein_coding	chromosome	transcription termination factor, RNA polymerase I [Source:MGI Symbol;Acc:MGI:105044]	ENSMUSG00000026803.17	Ttf1	22130	-0.0387	3.81	0.019	0.891	0.934	0.0502
8	95300000	95300000	8940	-	ENSMUSG00000046556	Zfp319	protein_coding	chromosome	zinc finger protein 319 [Source:MGI Symbol;Acc:MGI:1890618]	ENSMUSG00000046556.7	Zfp319	79233	-0.0223	3.79	0.019	0.891	0.934	0.0502
13	77100000	77600000	478000	+	ENSMUSG00000071252	2210408I21Rik	protein_coding	chromosome	RIKEN cDNA 2210408I21 gene [Source:MGI Symbol;Acc:MGI:1919621]	ENSMUSG00000071252.6	2210408I21Rik	72371	0.0302	2.57	0.0188	0.891	0.934	0.0499
11	20100000	20100000	778	-	ENSMUSG00000085035	Gm12031	lincRNA	chromosome	predicted gene 12031 [Source:MGI Symbol;Acc:MGI:3651406]	ENSMUSG00000085035.1	Gm12031	NA	-0.0494	-0.212	0.0191	0.891	0.934	0.0502
1	1.72e+08	1.72e+08	660	+	ENSMUSG00000092085	Gm17224	antisense_RNA	chromosome	predicted gene 17224 [Source:MGI Symbol;Acc:MGI:4938051]	ENSMUSG00000092085.1	Gm17224	NA	0.0597	-1.63	0.0189	0.891	0.934	0.05
5	2.8e+07	28100000	51600	-	ENSMUSG00000097673	Gm26608	lincRNA	chromosome	predicted gene, 26608 [Source:MGI Symbol;Acc:MGI:5477102]	ENSMUSG00000097673.1	Gm26608	NA	-0.0847	-2.41	0.0189	0.891	0.934	0.05
11	94500000	94500000	10400	-	ENSMUSG00000010080	Epn3	protein_coding	chromosome	epsin 3 [Source:MGI Symbol;Acc:MGI:1919139]	ENSMUSG00000010080.15	Epn3	71889	0.0848	-1.57	0.0186	0.892	0.934	0.0496
5	1.3e+08	1.3e+08	70200	+	ENSMUSG00000029439	Sfswap	protein_coding	chromosome	splicing factor, suppressor of white-apricot homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:101760]	ENSMUSG00000029439.14	Sfswap	231769	-0.0219	6.02	0.0185	0.892	0.935	0.0494
X	1.05e+08	1.05e+08	134000	-	ENSMUSG00000033906	Zdhhc15	protein_coding	chromosome	zinc finger, DHHC domain containing 15 [Source:MGI Symbol;Acc:MGI:1915336]	ENSMUSG00000033906.5	Zdhhc15	108672	-0.0192	3.91	0.0186	0.892	0.935	0.0495
2	1.67e+08	1.67e+08	55300	+	ENSMUSG00000039463	Slc9a8	protein_coding	chromosome	solute carrier family 9 (sodium/hydrogen exchanger), member 8 [Source:MGI Symbol;Acc:MGI:1924281]	ENSMUSG00000039463.14	Slc9a8	77031	0.0176	5.03	0.0187	0.892	0.934	0.0496
16	46200000	46200000	2090	-	ENSMUSG00000048087	Gm4737	protein_coding	chromosome	predicted gene 4737 [Source:MGI Symbol;Acc:MGI:3643647]	ENSMUSG00000048087.6	Gm4737	11615	0.203	0.0485	0.0185	0.892	0.935	0.0495
3	1.01e+08	1.01e+08	517	-	ENSMUSG00000072381	Gm10355	processed_pseudogene	chromosome	predicted gene 10355 [Source:MGI Symbol;Acc:MGI:3641762]	ENSMUSG00000072381.3	Gm10355	NA	-0.152	-2	0.0185	0.892	0.935	0.0495
2	69200000	69300000	24200	+	ENSMUSG00000086819	Gm13613	antisense_RNA	chromosome	predicted gene 13613 [Source:MGI Symbol;Acc:MGI:3650687]	ENSMUSG00000086819.1	Gm13613	NA	0.0593	-2.02	0.0187	0.892	0.934	0.0496
6	1.11e+08	1.11e+08	6160	-	ENSMUSG00000092448	Gm20387	antisense_RNA	chromosome	predicted gene 20387 [Source:MGI Symbol;Acc:MGI:5141852]	ENSMUSG00000092448.1	Gm20387	NA	0.0385	0.679	0.0187	0.892	0.934	0.0498
1	32200000	32700000	486000	+	ENSMUSG00000026058	Khdrbs2	protein_coding	chromosome	KH domain containing, RNA binding, signal transduction associated 2 [Source:MGI Symbol;Acc:MGI:2159649]	ENSMUSG00000026058.11	Khdrbs2	170771	0.0239	3.32	0.0182	0.893	0.935	0.049
1	1.72e+08	1.72e+08	48900	+	ENSMUSG00000026554	Dcaf8	protein_coding	chromosome	DDB1 and CUL4 associated factor 8 [Source:MGI Symbol;Acc:MGI:91860]	ENSMUSG00000026554.15	Dcaf8	98193	0.0123	6.64	0.0182	0.893	0.935	0.049
7	4.6e+07	4.6e+07	62700	-	ENSMUSG00000030834	Abcc6	protein_coding	chromosome	ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:MGI Symbol;Acc:MGI:1351634]	ENSMUSG00000030834.7	Abcc6	27421	-0.126	-2.17	0.0183	0.893	0.935	0.0492
X	20600000	20700000	33400	+	ENSMUSG00000031060	Rbm10	protein_coding	chromosome	RNA binding motif protein 10 [Source:MGI Symbol;Acc:MGI:2384310]	ENSMUSG00000031060.16	Rbm10	c(236732, 433287)	-0.0103	5.14	0.0182	0.893	0.935	0.049
15	58800000	58800000	41300	-	ENSMUSG00000062373	Tmem65	protein_coding	chromosome	transmembrane protein 65 [Source:MGI Symbol;Acc:MGI:1922118]	ENSMUSG00000062373.7	Tmem65	74868	-0.0125	6.29	0.0184	0.893	0.935	0.0493
5	1.43e+08	1.43e+08	4240	-	ENSMUSG00000074817	Papolb	protein_coding	chromosome	poly (A) polymerase beta (testis specific) [Source:MGI Symbol;Acc:MGI:1932115]	ENSMUSG00000074817.2	Papolb	56522	-0.041	-1.5	0.0184	0.893	0.935	0.0492
9	1.06e+08	1.06e+08	25900	-	ENSMUSG00000099879	Gm29123	antisense_RNA	chromosome	predicted gene 29123 [Source:MGI Symbol;Acc:MGI:5579829]	ENSMUSG00000099879.1	Gm29123	NA	0.0948	1.39	0.0181	0.893	0.935	0.0489
8	27600000	27600000	88	+	ENSMUSG00000104743	Gm44493	miRNA	chromosome	predicted gene, 44493 [Source:MGI Symbol;Acc:MGI:5690885]	ENSMUSG00000104743.1	Gm44493	NA	0.0626	-2.12	0.0256	0.893	0.935	0.0492
